 time idA idB label
0 0 1 0 1
1 54 32 1 0
2 81 61 1 0
3 87 5 1 0
4 91 56 1 2
5 118 30 1 0
6 120 47 1 2
7 130 26 1 0
8 250 52 1 3
9 289 13 1 2
10 311 19 1 0
11 354 15 1 0
12 396 38 1 0
13 403 29 1 0
14 408 18 1 0
15 415 41 1 0
16 440 9 1 0
17 511 44 1 0
18 564 34 1 0
19 679 21 1 0
20 754 6 1 0
21 784 17 1 0
22 908 54 1 0
23 912 46 1 0
24 1042 66 1 1
25 1138 22 1 0
26 1404 24 1 0
27 1434 2 1 0
28 1440 49 1 0
29 1587 42 1 0
30 1811 36 1 0
31 1869 14 1 0
32 1907 3 1 3
33 1943 39 1 0
34 2742 37 1 0
35 2919 59 1 0
36 2992 23 1 0
37 3008 28 1 1
38 3158 23 1 0
39 3466 23 1 0
40 3691 7 1 0
41 4247 23 1 0
42 4289 58 1 0
43 4349 50 1 0
44 4370 23 1 0
45 4989 37 1 0
46 5975 65 1 0
47 6674 10 1 0
48 6994 60 1 0
49 7817 45 1 0
50 8130 62 1 0
51 8213 62 1 0
52 8412 11 1 0
53 10182 57 1 0
54 11119 48 1 0
55 11242 4 1 0
56 11261 4 1 0
57 11509 40 1 0
58 11984 43 1 0
59 12249 16 1 0
60 12810 25 1 0
61 12887 55 1 0
62 13943 20 1 0
63 17700 12 1 0
64 18654 27 1 0
65 20530 63 1 3
66 20811 31 1 0
67 23264 35 1 0
68 1229 64 5 0
69 2923 51 5 0
70 5047 5 51 0
71 236 33 30 0
72 322 13 13 0
73 12635 8 13 0
74 420 15 15 0
75 4241 53 15 0
76 10679 15 53 0
77 4010 23 39 0
78 4097 23 39 0
79 12570 39 23 0
