 time idA idB label
0 0 1 0 1
1 54 36 1 0
2 81 68 1 0
3 87 6 1 0
4 91 63 1 2
5 118 34 1 0
6 120 54 1 2
7 130 30 1 0
8 250 59 1 3
9 289 16 1 2
10 311 22 1 0
11 354 18 1 0
12 396 42 1 0
13 403 33 1 0
14 408 21 1 0
15 415 45 1 0
16 440 10 1 0
17 511 50 1 0
18 564 38 1 0
19 679 25 1 0
20 754 7 1 0
21 784 20 1 0
22 908 61 1 0
23 912 52 1 0
24 1042 73 1 1
25 1138 26 1 0
26 1404 28 1 0
27 1434 2 1 0
28 1440 56 1 0
29 1587 46 1 0
30 1811 40 1 0
31 1869 17 1 0
32 1907 3 1 3
33 1943 43 1 0
34 2742 41 1 0
35 2919 66 1 0
36 2992 27 1 0
37 3008 32 1 1
38 3158 27 1 0
39 3466 27 1 0
40 3691 8 1 0
41 4247 27 1 0
42 4289 65 1 0
43 4349 57 1 0
44 4370 27 1 0
45 4989 41 1 0
46 5975 72 1 0
47 6674 11 1 0
48 6994 67 1 0
49 7817 51 1 0
50 8130 69 1 0
51 8213 69 1 0
52 8412 12 1 0
53 10182 64 1 0
54 11119 55 1 0
55 11242 5 1 0
56 11261 5 1 0
57 11509 44 1 0
58 11984 47 1 0
59 12249 19 1 0
60 12810 29 1 0
61 12887 62 1 0
62 13943 24 1 0
63 17700 15 1 0
64 18654 31 1 0
65 20530 70 1 3
66 20811 35 1 0
67 23264 39 1 0
68 25440 14 1 0
69 25914 48 1 0
70 26103 23 1 0
71 27353 13 1 0
72 28600 53 1 0
73 32838 4 1 0
74 43704 49 1 0
75 1229 71 6 0
76 2923 58 6 0
77 5047 6 58 0
78 236 37 34 0
79 322 16 16 0
80 12635 9 16 0
81 420 18 18 0
82 4241 60 18 0
83 10679 18 60 0
84 4010 27 43 0
85 4097 27 43 0
86 12570 43 27 0
87 24282 27 43 0
