time idA idB label
0 6 0 1
30143 5 6 0
30165 66 6 0
30728 49 6 0
30798 43 6 0
30835 4 6 3
30980 19 6 0
31639 36 6 0
31857 40 6 0
31988 41 6 0
32048 44 6 2
32049 52 6 0
32191 69 6 2
32203 71 6 1
32494 31 6 2
32591 20 6 3
32877 53 6 0
33256 16 6 0
33487 14 6 0
33563 79 6 0
34133 92 6 2
34329 85 6 0
34588 25 6 0
35016 37 6 0
35274 23 6 0
35491 7 6 2
35606 21 6 0
35828 35 6 0
36426 90 6 2
36886 63 6 2
37173 29 6 0
37367 27 6 0
37611 55 6 0
37632 73 6 0
37637 60 6 0
38298 84 6 2
38683 82 6 0
38875 15 6 0
39025 45 6 0
39325 56 6 0
39571 30 6 2
39644 33 6 0
39679 58 6 0
40126 50 6 0
40323 78 6 3
40396 62 6 0
40547 3 6 0
41591 47 6 0
41602 47 6 2
41968 28 6 2
41999 74 6 0
42089 59 6 0
42161 9 6 0
42328 88 6 0
42433 34 6 2
42528 81 6 2
42570 17 6 2
43172 91 6 0
43494 72 6 2
43535 8 6 0
44461 67 6 3
44607 75 6 0
44843 64 6 0
45082 51 6 0
45270 83 6 2
46404 24 6 0
46545 11 6 3
46638 1 6 2
47678 39 6 0
48268 10 6 0
48309 70 6 0
48639 89 6 0
48666 87 6 2
49441 80 6 0
49500 86 6 2
49630 42 6 1
49741 68 6 0
50135 76 6 0
51574 54 6 0
52006 38 6 0
52894 57 6 0
53960 32 6 0
54295 77 6 0
55055 26 6 3
56414 2 6 3
56630 65 6 0
57234 61 6 0
58848 48 6 0
59267 46 6 2
30560 13 5 0
30931 5 13 0
31066 13 5 0
31203 5 13 0
32038 13 5 0
31673 22 36 0
31965 12 36 0
32534 22 12 0
32848 36 22 0
32914 22 36 0
32946 22 22 0
32060 18 41 0
