time idA idB label
0 1 0 1
54 31 1 0
81 59 1 0
87 5 1 0
91 54 1 2
118 30 1 0
120 45 1 2
130 26 1 0
250 50 1 3
289 13 1 2
311 19 1 0
354 15 1 0
396 36 1 0
403 29 1 0
408 18 1 0
415 39 1 0
440 9 1 0
511 42 1 0
564 33 1 0
679 21 1 0
754 6 1 0
784 17 1 0
908 52 1 0
912 44 1 0
1042 63 1 1
1138 22 1 0
1404 24 1 0
1434 2 1 0
1440 47 1 0
1587 40 1 0
1811 34 1 0
1869 14 1 0
1907 3 1 3
1943 37 1 0
2742 35 1 0
2919 57 1 0
2992 23 1 0
3008 28 1 1
3158 23 1 0
3466 23 1 0
3691 7 1 0
4247 23 1 0
4289 56 1 0
4349 48 1 0
4370 23 1 0
4989 35 1 0
5975 62 1 0
6674 10 1 0
6994 58 1 0
7817 43 1 0
8130 60 1 0
8213 60 1 0
8412 11 1 0
10182 55 1 0
11119 46 1 0
11242 4 1 0
11261 4 1 0
11509 38 1 0
11984 41 1 0
12249 16 1 0
12810 25 1 0
12887 53 1 0
13943 20 1 0
17700 12 1 0
18654 27 1 0
1229 61 5 0
2923 49 5 0
5047 5 49 0
236 32 30 0
322 13 13 0
12635 8 13 0
420 15 15 0
4241 51 15 0
10679 15 51 0
4010 23 37 0
4097 23 37 0
12570 37 23 0
